row_number,id,time,variable,value,deviation
302310,AS14.09,2014-03-29 17:56:21.259,appCat.communication,102.514,3.766516305765146
302451,AS14.09,2014-03-30 04:01:51.023,appCat.communication,136.766,3.485579633030309
302531,AS14.09,2014-03-30 14:36:08.025,appCat.communication,239.026,5.196021896060057
302623,AS14.09,2014-03-30 16:49:54.325,appCat.communication,155.472,5.796377821087187
302667,AS14.09,2014-03-30 18:20:48.868,appCat.communication,163.772,4.951779290989164
302770,AS14.09,2014-03-31 00:47:18.687,appCat.communication,296.229,4.944944992278893
302912,AS14.09,2014-03-31 14:08:40.506,appCat.communication,137.314,3.2239218694306504
302924,AS14.09,2014-03-31 14:24:42.128,appCat.communication,275.717,5.416588898948647
303049,AS14.09,2014-03-31 23:06:38.000,appCat.communication,145.895,6.110984357079299
303143,AS14.09,2014-04-01 11:24:27.069,appCat.communication,152.71,7.1712338892812
303275,AS14.09,2014-04-01 14:11:41.776,appCat.communication,409.471,14.815919522285748
303347,AS14.09,2014-04-01 18:35:39.772,appCat.communication,178.013,5.776885779453768
303400,AS14.09,2014-04-01 21:24:25.933,appCat.communication,468.834,13.801286178354047
303449,AS14.09,2014-04-01 22:53:05.431,appCat.communication,116.614,6.653939833909018
303638,AS14.09,2014-04-02 23:36:46.835,appCat.communication,118.756,8.50382288597852
303842,AS14.09,2014-04-03 16:22:55.451,appCat.communication,122.011,3.7437310158445287
304038,AS14.09,2014-04-04 01:03:58.828,appCat.communication,432.183,19.210556867817406
304096,AS14.09,2014-04-04 11:57:42.773,appCat.communication,134.443,4.460382261180913
304301,AS14.09,2014-04-04 23:39:52.424,appCat.communication,156.456,7.158348634672915
304482,AS14.09,2014-04-05 18:31:07.385,appCat.communication,102.559,3.1085270393120172
304728,AS14.09,2014-04-06 16:27:44.436,appCat.communication,170.404,4.288942987920862
304919,AS14.09,2014-04-06 23:07:07.665,appCat.communication,121.761,5.674828066628329
305081,AS14.09,2014-04-07 15:34:00.546,appCat.communication,377.877,8.091643717654051
305151,AS14.09,2014-04-07 17:54:27.894,appCat.communication,129.16,3.5586298924168984
305406,AS14.09,2014-04-08 16:01:58.757,appCat.communication,129.873,6.711759054035882
305472,AS14.09,2014-04-09 00:06:36.171,appCat.communication,138.356,8.98485008880804
305503,AS14.09,2014-04-09 11:01:40.265,appCat.communication,158.192,3.186736998787079
305710,AS14.09,2014-04-10 11:02:28.075,appCat.communication,139.284,4.782701649594574
306007,AS14.09,2014-04-12 18:47:03.957,appCat.communication,166.126,5.087105885734746
306249,AS14.09,2014-04-15 14:32:25.312,appCat.communication,103.901,6.485133045101063
306293,AS14.09,2014-04-16 22:14:08.611,appCat.communication,108.615,4.356221914243817
306440,AS14.09,2014-04-17 18:48:47.584,appCat.communication,176.558,5.199225549838676
306605,AS14.09,2014-04-19 11:41:17.658,appCat.communication,164.235,8.835595965498856
306783,AS14.09,2014-04-22 00:25:28.582,appCat.communication,154.691,4.47861719077034
306864,AS14.09,2014-04-23 09:29:43.371,appCat.communication,148.245,3.7915661067027013
306911,AS14.09,2014-04-23 20:45:28.224,appCat.communication,167.501,4.074726856699663
307154,AS14.09,2014-04-26 21:28:20.673,appCat.communication,107.509,6.158758970845593
307157,AS14.09,2014-04-26 21:31:02.125,appCat.communication,151.874,4.041277121140219
307188,AS14.09,2014-04-26 22:00:26.272,appCat.communication,243.813,12.23578926151255
533469,AS14.09,2014-03-21 19:25:29.655,appCat.entertainment,69.407,13.5380170580772
533496,AS14.09,2014-03-21 20:52:56.533,appCat.entertainment,59.904,10.61757747009413
533498,AS14.09,2014-03-21 20:58:52.948,appCat.entertainment,76.971,3.6412187346820426
533519,AS14.09,2014-03-21 21:13:39.831,appCat.entertainment,62.5,3.7044522050993214
533543,AS14.09,2014-03-21 22:00:09.802,appCat.entertainment,60.261,12.439780583765403
533571,AS14.09,2014-03-21 23:52:08.365,appCat.entertainment,67.216,11.09488096561929
533573,AS14.09,2014-03-21 23:53:18.637,appCat.entertainment,418.195,20.654240669565727
533600,AS14.09,2014-03-22 08:57:19.890,appCat.entertainment,29.035,4.973606704680625
533613,AS14.09,2014-03-22 10:06:40.229,appCat.entertainment,60.19,4.970348288712687
533639,AS14.09,2014-03-22 11:30:22.828,appCat.entertainment,2912.317,160.62328350559426
533662,AS14.09,2014-03-22 12:41:24.459,appCat.entertainment,62.012,29.44760302272802
533761,AS14.09,2014-03-22 19:41:55.954,appCat.entertainment,85.151,16.576948571324603
533816,AS14.09,2014-03-22 23:36:58.578,appCat.entertainment,50.746,10.366727951262783
533820,AS14.09,2014-03-22 23:39:08.740,appCat.entertainment,126.331,7.759398050152243
533848,AS14.09,2014-03-23 09:40:25.865,appCat.entertainment,59.991,14.062068325648584
533892,AS14.09,2014-03-23 13:42:52.611,appCat.entertainment,64.329,44.33919782275314
533940,AS14.09,2014-03-23 15:56:09.894,appCat.entertainment,62.364,13.174945156609734
533977,AS14.09,2014-03-23 18:39:18.510,appCat.entertainment,60.06,29.023982437230057
534000,AS14.09,2014-03-23 19:10:22.848,appCat.entertainment,425.492,14.754129563321989
534041,AS14.09,2014-03-23 21:24:59.553,appCat.entertainment,99.931,20.01630652263124
534045,AS14.09,2014-03-23 21:27:01.779,appCat.entertainment,677.49,21.544125736155237
534099,AS14.09,2014-03-23 22:57:54.454,appCat.entertainment,233.385,9.186651918098832
534116,AS14.09,2014-03-23 23:13:26.411,appCat.entertainment,32148.677,551.0661518289519
534330,AS14.09,2014-03-24 15:41:42.930,appCat.entertainment,59.263,9.956781007051664
534430,AS14.09,2014-03-24 21:36:55.690,appCat.entertainment,116.681,34.319533072087495
534453,AS14.09,2014-03-25 09:00:59.322,appCat.entertainment,60.077,26.303297401059165
534464,AS14.09,2014-03-25 10:05:42.750,appCat.entertainment,255.847,10.349584861070058
534551,AS14.09,2014-03-25 13:32:45.165,appCat.entertainment,60.113,4.553402299003222
534554,AS14.09,2014-03-25 13:36:32.815,appCat.entertainment,169.12,8.508212310466712
534621,AS14.09,2014-03-25 16:33:10.117,appCat.entertainment,59.401,11.232230211942786
534675,AS14.09,2014-03-25 18:52:32.519,appCat.entertainment,58.141,45.926821571706554
534698,AS14.09,2014-03-25 20:16:07.877,appCat.entertainment,59.814,10.557926729716282
534727,AS14.09,2014-03-25 21:55:59.479,appCat.entertainment,211.202,5.591709554509523
534785,AS14.09,2014-03-25 23:56:30.686,appCat.entertainment,98.593,4.832622380882651
534787,AS14.09,2014-03-25 23:58:11.290,appCat.entertainment,203.273,6.264735983338749
534831,AS14.09,2014-03-26 11:09:39.270,appCat.entertainment,60.297,25.00077971156575
534878,AS14.09,2014-03-26 13:06:24.184,appCat.entertainment,29.741,7.449093592335816
534885,AS14.09,2014-03-26 13:14:19.526,appCat.entertainment,47.505,4.387359951272339
534912,AS14.09,2014-03-26 13:55:50.549,appCat.entertainment,59.941,18.964814563431243
534969,AS14.09,2014-03-26 16:17:19.799,appCat.entertainment,104.489,5.2879519702787
535018,AS14.09,2014-03-26 23:18:45.617,appCat.entertainment,145.617,6.782339691396831
535019,AS14.09,2014-03-26 23:21:13.415,appCat.entertainment,262.588,5.132532411718181
535044,AS14.09,2014-03-27 09:56:28.023,appCat.entertainment,60.106,25.972203660600076
535048,AS14.09,2014-03-27 10:05:36.578,appCat.entertainment,172.586,6.435963689052305
535127,AS14.09,2014-03-27 18:56:12.645,appCat.entertainment,59.938,56.13516488650532
535206,AS14.09,2014-03-28 00:35:43.665,appCat.entertainment,167.91,4.999085328866404
535241,AS14.09,2014-03-28 10:15:12.474,appCat.entertainment,59.847,6.155198780822108
535253,AS14.09,2014-03-28 11:19:45.973,appCat.entertainment,111.693,4.106647930578425
535380,AS14.09,2014-03-28 17:52:44.967,appCat.entertainment,76.549,44.54761939528902
535400,AS14.09,2014-03-28 19:51:37.553,appCat.entertainment,62.47,18.310900501761374
535436,AS14.09,2014-03-28 22:16:06.089,appCat.entertainment,145.575,3.977832702909537
535442,AS14.09,2014-03-28 22:21:23.130,appCat.entertainment,1033.999,22.01199697453855
535494,AS14.09,2014-03-28 23:39:57.104,appCat.entertainment,324.029,9.542542633507443
535593,AS14.09,2014-03-29 14:55:24.917,appCat.entertainment,196.737,10.039623032910692
535658,AS14.09,2014-03-29 16:18:29.053,appCat.entertainment,76.314,11.286000111245794
535660,AS14.09,2014-03-29 16:19:58.621,appCat.entertainment,88.344,3.251832748713979
535843,AS14.09,2014-03-30 03:49:02.924,appCat.entertainment,77.646,22.198365805207015
535877,AS14.09,2014-03-30 12:23:05.003,appCat.entertainment,185.594,69.17416003068823
535926,AS14.09,2014-03-30 14:00:07.990,appCat.entertainment,104.595,3.5586603392072043
535947,AS14.09,2014-03-30 14:43:51.982,appCat.entertainment,32.348,4.113306356594268
535952,AS14.09,2014-03-30 14:45:20.905,appCat.entertainment,60.801,3.745587578271156
535984,AS14.09,2014-03-30 15:39:58.345,appCat.entertainment,59.922,14.02001689254228
536063,AS14.09,2014-03-30 18:00:09.509,appCat.entertainment,59.245,39.79612576900267
536068,AS14.09,2014-03-30 18:18:01.069,appCat.entertainment,65.755,3.146808685874936
536132,AS14.09,2014-03-30 20:40:53.315,appCat.entertainment,44.575,9.58173306273118
536164,AS14.09,2014-03-30 23:54:09.138,appCat.entertainment,96.227,11.04531253401298
536188,AS14.09,2014-03-31 09:10:07.279,appCat.entertainment,75.276,4.195486221182127
536214,AS14.09,2014-03-31 10:56:41.413,appCat.entertainment,59.915,4.003802529839812
536244,AS14.09,2014-03-31 12:00:38.059,appCat.entertainment,61.091,58.071399680442546
536306,AS14.09,2014-03-31 12:51:47.759,appCat.entertainment,30.363,18.957833255164537
536321,AS14.09,2014-03-31 14:18:53.558,appCat.entertainment,46.329,4.374823657711045
536323,AS14.09,2014-03-31 14:19:47.059,appCat.entertainment,62.838,3.3691346882842574
536325,AS14.09,2014-03-31 14:21:55.957,appCat.entertainment,159.113,6.495024167359154
536354,AS14.09,2014-03-31 15:29:57.098,appCat.entertainment,58.83,14.796660593160532
536419,AS14.09,2014-03-31 17:28:04.979,appCat.entertainment,59.953,26.739243634867897
536456,AS14.09,2014-03-31 23:12:02.602,appCat.entertainment,34.403,8.955774353110343
536457,AS14.09,2014-03-31 23:16:07.742,appCat.entertainment,76.995,6.670740605241168
536481,AS14.09,2014-04-01 00:24:07.088,appCat.entertainment,142.672,5.330952175620368
536487,AS14.09,2014-04-01 00:27:43.538,appCat.entertainment,289.308,5.906824353821507
536552,AS14.09,2014-04-01 11:37:19.753,appCat.entertainment,59.797,9.863502121143318
536658,AS14.09,2014-04-01 13:53:04.565,appCat.entertainment,66.8,13.408009622330447
536678,AS14.09,2014-04-01 14:08:56.170,appCat.entertainment,125.012,9.410026444155799
536747,AS14.09,2014-04-01 18:31:33.779,appCat.entertainment,59.452,32.93004621824072
536811,AS14.09,2014-04-01 21:41:33.183,appCat.entertainment,60.448,14.466991452371987
536870,AS14.09,2014-04-01 23:41:42.487,appCat.entertainment,433.072,17.177889504579014
536934,AS14.09,2014-04-02 12:10:06.572,appCat.entertainment,60.773,24.881155536760247
536981,AS14.09,2014-04-02 13:56:50.028,appCat.entertainment,59.314,19.904479425106018
537016,AS14.09,2014-04-02 19:42:20.325,appCat.entertainment,60.024,7.959997150656741
537087,AS14.09,2014-04-03 09:04:13.165,appCat.entertainment,27.995,5.912123732552766
537101,AS14.09,2014-04-03 09:54:41.170,appCat.entertainment,63.38,6.313636210349763
537121,AS14.09,2014-04-03 10:37:08.244,appCat.entertainment,55.315,6.632922842265435
537138,AS14.09,2014-04-03 12:11:28.948,appCat.entertainment,59.79,9.13253119254789
537167,AS14.09,2014-04-03 14:35:58.292,appCat.entertainment,91.003,3.1453565261881336
537194,AS14.09,2014-04-03 15:21:18.558,appCat.entertainment,59.397,5.577123691027561
537214,AS14.09,2014-04-03 15:56:19.338,appCat.entertainment,43.278,8.62882006012815
537407,AS14.09,2014-04-04 00:04:44.000,appCat.entertainment,59.175,8.517615955072007
537412,AS14.09,2014-04-04 00:07:47.147,appCat.entertainment,68.388,3.1857526704473034
537424,AS14.09,2014-04-04 00:36:17.299,appCat.entertainment,150.733,5.324453962977217
537461,AS14.09,2014-04-04 10:01:16.714,appCat.entertainment,59.825,5.580666249265738
537504,AS14.09,2014-04-04 12:03:23.361,appCat.entertainment,66.205,22.280037164923076
537524,AS14.09,2014-04-04 12:32:45.878,appCat.entertainment,221.077,71.94217882621206
537570,AS14.09,2014-04-04 17:16:09.920,appCat.entertainment,40.712,6.961888226758267
537582,AS14.09,2014-04-04 18:01:15.198,appCat.entertainment,59.791,4.049998426010939
537623,AS14.09,2014-04-04 20:07:42.028,appCat.entertainment,114.301,3.4490863693891054
537651,AS14.09,2014-04-04 20:52:13.378,appCat.entertainment,26.137,12.052814291820814
537652,AS14.09,2014-04-04 20:52:39.519,appCat.entertainment,201.483,25.447129027194457
537705,AS14.09,2014-04-04 23:39:00.667,appCat.entertainment,51.756,13.451518619205538
537743,AS14.09,2014-04-05 10:02:02.167,appCat.entertainment,73.963,17.167699754253025
537769,AS14.09,2014-04-05 11:31:06.395,appCat.entertainment,71.332,47.222221081241955
537775,AS14.09,2014-04-05 11:45:24.562,appCat.entertainment,76.966,3.0908570481954976
537794,AS14.09,2014-04-05 12:59:24.520,appCat.entertainment,32.965,5.521701127904361
537898,AS14.09,2014-04-05 18:39:47.762,appCat.entertainment,44.621,10.44165381705559
537937,AS14.09,2014-04-05 21:04:49.338,appCat.entertainment,37.269,8.706528337194198
537960,AS14.09,2014-04-05 22:02:21.872,appCat.entertainment,58.992,4.985811485441206
538005,AS14.09,2014-04-05 23:21:29.601,appCat.entertainment,151.994,7.210195009219246
538041,AS14.09,2014-04-06 00:20:55.483,appCat.entertainment,151.52,5.858663855047169
538119,AS14.09,2014-04-06 15:48:00.996,appCat.entertainment,39.955,15.266165889019392
